item_name,brands,label
Mountain Dew Original 20 oz,pepsi,1
BVC - Bottle Coke Starlight 20oz,coke,0
BVC - Bottle Pepsi Diet Caffeine Free 20oz,pepsi,1
BVC - Can Coke Zero 12oz.,coke,0
Soda Mountain Diet Dew 20oz Bott,pepsi,1
Nitro Pepsi Cola 16oz,pepsi,1
20oz Bottle Coke Zero Sugar,coke,0
BVC - Bottle Mountain Dew Major ,pepsi,1
BVC - Cherry vanilla Coke,coke,0
Canada Dry Blackberry Gingerale ,canada dry,2
Coke 2 for 2.50,coke,0
Mountain Dew Zero Sugar Spark 20,pepsi,1
Mtn dew major melon 20 oz,pepsi,1
12 oz Pepsi,pepsi,1
Energy Coke Cherry Zero,coke,0
GnG - Canned Diet Coke - 12oz,coke,0
Nitro Pepsi Draft,pepsi,1
Diet Coke 20oz WSP,coke,0
BVC - Can  Coke Classic 16oz(2),coke,0
BVC - Bottle Mountain Dew,pepsi,1
Coca Cola Cherry 20oz.,coke,0
BVC- Soda 20 oz Canada Dry Ginger Ale w/ lemonade,canada dry,2
Coke 20 oz,coke,0
Mountain Dew Code Red 20 oz,pepsi,1
Soda Diet Coke 12oz Can,coke,0
Can Soda - Coke,coke,0
Mtn Dew Charged Berry Blast,pepsi,1
Cherry CokeZero 20 oz bottle ,coke,0
Can Coke Zero Cherry 12oz,coke,0
Coca Cola 16oz Can,coke,0
MTN Dew 20oz Baja Blast Mango Gem,pepsi,1
BVC - Mountain Dew 20z Code Red,pepsi,1
Coke With Coffee Dark Blend 12oz,coke,0
canada dry ginger ale can,canada dry,2
Diet Pepsi 2 Liter,pepsi,1
Mountain dew Spark Zero,pepsi,1
BVC- Soda 20 oz Canada Dry Ginger Ale blackberry,canada dry,2
BVC - Coke Vanilla 20 Oz,coke,0
Mountain Dew Voltage 20oz,pepsi,1
BEV- Coke with Coffee 12oz can,coke,0
Pepsi 2 for 2.50,pepsi,1
Canada Dry Ginger Ale - 20oz,canada dry,2
coca cola canned soda,coke,0
Can Cherry Coke 12oz,coke,0
Bottle Mountain Dew Spark 20oz,pepsi,1
Pepsi Mango 12oz,pepsi,1
SHK - Mountain Dew Voltage,pepsi,1
Coca Cola Cherry Zero Sugar 7.5oz,coke,0
Bottle Aluminum Coke Coffee,coke,0
Can Coke Energy Zero Cherry Coke,coke,0
Bottle Canada Dry Seltzer Lemon Lime 16.9oz,canada dry,2
pepsi diet,pepsi,1
Pepsi Zero Sugar  20oz,pepsi,1
bottle mountain dew 20 Oz. mystery flavor,pepsi,1
Soda Diet Pepsi 20oz Bot,pepsi,1
Soda 20oz Diet Pepsi(1),pepsi,1
diet pepsi wild cherry,pepsi,1
Bottle Coke Cherry Vanilla 20oz(1),coke,0
Coke Zero Orange Vanilla,coke,0
Bottle Pepsi Mt Dew Pom Blue Energy(2),pepsi,1
Bottle Canada Dry Ginger Ale Blackberry 20oz,canada dry,2
Can Mtn Dew Diet 12oz,pepsi,1
BVC - Bottle Mountain Dew Holiday Brew 20oz,pepsi,1
Mexican Coke 12oz,coke,0
Orange Vanilla Coke,coke,0
Coke Cherry Zero 20oz,coke,0
BVC - Bottle Coke Black Cherry Vanilla 20oz,coke,0
Mtn Dew Lemon Lime,pepsi,1
OnDemand Diet Mountain Dew 20oz,pepsi,1
Energy Coke Cherry,coke,0
BVC Coke Diet Bouteille,coke,0
Bottle Mountain Dew Code Red,pepsi,1
Pepsi Nitro Vanilla 13.65oz.,pepsi,1
Mexican Coke Varities,coke,0
BVC - Canada Dry Carnberry Seltzer 20 oz,canada dry,2
BVC - Mountain Dew Kicks,pepsi,1
Pepsi Can 16oz,pepsi,1
BVC - Mountain Dew Voltage 20oz,pepsi,1
Glass pepsi 8.45oz,pepsi,1
BVC Coke 20oz.,coke,0
Bottle Pepsi Cherry,pepsi,1
Pepsi Vanilla,pepsi,1
BVC-Bottle Mountain Dew Major Melon Zero 20oz,pepsi,1
mountain dew baja blast 20 oz,pepsi,1
COCA COLA - CHERRY - 20OZ,coke,0
Canada Dry Cranberry Lime Sparkling 20oz,canada dry,2
Bottle Pepsi Cream Soda Cola,pepsi,1
cherry pepsi 16oz,pepsi,1
Diet Coke 20 oz/24,coke,0
Bottle Coke Diet 12oz,coke,0
NEX - Bottle Pepsi Diet 20oz,pepsi,1
OnDemand Diet Coke 20oz,coke,0
BVC - Bottle Mountain Dew KickStart Fruit Punch,pepsi,1
Mountain Dew diet dew,pepsi,1
BVC - Mountain Dew Zero Baja Blast,pepsi,1
Pepsi 20oz Cream Soda Cola,pepsi,1
Soda Pepsi Diet 12oz Can,pepsi,1
Can Canada Dry Ginger Ale 12oz,canada dry,2
12 oz Mtn Dew,pepsi,1
Canada Dry Original Seltzer Mandarin Orange 20oz,canada dry,2
BVR - Mountain Dew Throwback 20oz,pepsi,1
Coke Coffee Drinks,coke,0
COKE-Diet 12oz. Can(1),coke,0
Can Mountain Dew code red 12oz,pepsi,1
Mountain Dew Rise- Orange Breeze,pepsi,1
Soda Pepsi Cherry 2 Lite,pepsi,1
Pepsi 7.5oz (6) pk,pepsi,1
Pepsi Nitro Vanilla Draft Cola 1,pepsi,1
Bottle Mango Pepsi 20oz,pepsi,1
mtn dew rise orange breeze,pepsi,1
"Diet Mountain Dew, 20oz",pepsi,1
Bottle Pepsi (2) 20oz,pepsi,1
20 oz Coke Bottles,coke,0
Coke Seagrams Ginger Ale,coke,0
Bev Mountain Dew,pepsi,1
Diet Pepsi 20 oz.,pepsi,1
Coca Cola Vanilla,coke,0
CAN COKE Diet,coke,0
BVC Mountain Dew 8.5oz fruit pun,pepsi,1
Soda Coke Classic Bottle 355ml,coke,0
CANADA DRY - GINGER ALE - 20OZ,canada dry,2
BVC - Bottle Mountain Dew Dark Baja Blast,pepsi,1
Canada Dry Vanilla Creme Soda,canada dry,2
Coke Cola 24oz,coke,0
BVC - Bottle Coke Black ,coke,0
Diet Mtn Dew Code Red,pepsi,1
BVC Canada Dry 20oz Ginger Ale diet,canada dry,2
Soda Mountain Dew Zero 20oz Bott,pepsi,1
BVC - Mountain Dew Major Melon 2,pepsi,1
20oz Coca Cola,coke,0
20oz coke zero,coke,0
Soda Diet Coke Blueberry,coke,0
Diet Coke 12 oz,coke,0
BVC - Pepsi can 12oz,pepsi,1
20oz coke,coke,0
Coke Coffee Dark,coke,0
BVC - Can Cherry Pepsi 12oz.,pepsi,1
coke cherry zero,coke,0
Can Canada Dry Lemon Lime 12oz,canada dry,2
BVC - Bottle Pepsi Grape Crush,pepsi,1
Pepsi Zero 12oz,pepsi,1
Mtn Dew Mango Gem 20 oz,pepsi,1
BEV - Diet Coke,coke,0
BVC - Bottle Canada Dry Man Orange,canada dry,2
coke 20 oz.,coke,0
Coke Zero Caffeine free,coke,0
Coke Classic 24oz,coke,0
BVR - Mountain Dew White Out 20oz,pepsi,1
Mtn Dew Voo  Dew 20 oz,pepsi,1
Soda Mountain Dew Code Red 20oz ,pepsi,1
Bottle Mtn.Dew Zero Sugar Baja Blast,pepsi,1
GnG - Canned Coke - 12oz,coke,0
Can Diet Coke 16oz,coke,0
Coca Cola Can,coke,0
Mountain Dew Orange Citr,pepsi,1
BVC - Diet Pepsi 12oz can,pepsi,1
BVC - Bottle Coke Starlight Zero,coke,0
BVC - Bottle Coke Cherry Vanilla,coke,0
Coke 3 for $4 Promo,coke,0
BOTTLE CANADA DRY GINGER ALE 20z,canada dry,2
BVC - Can Coke Classic 12oz,coke,0
cherry pepsi,pepsi,1
BVC - Pepsi Wild Cherry 12 oz Can,pepsi,1
Coca Cola 16oz,coke,0
Bottle Canada Dry Lemon Lime Seltzer,canada dry,2
Coke Zero 20oz Asado,coke,0
MTN DEW Baja Blast,pepsi,1
Bottle Coke Classic 20oz,coke,0
BVC - Bottle Coke Starlight Zero 20oz,coke,0
.99 canned  dt pepsi,pepsi,1
Coke Zero 20oz WSP,coke,0
BVC - Can Pepsi Wild Cherry 12oz,pepsi,1
Diet Pepsi 20oz beverage,pepsi,1
Soda Coke Sm Glass Bottle,coke,0
Nitro Pepsi Vanilla Draft Cola,pepsi,1
BVC - Bottle Pepsi Blue 20oz,pepsi,1
Bottle Coke Orange Vanilla,coke,0
MOTG - Pepsi Bev,pepsi,1
Bottle Mountain Dew Citrus Cherr,pepsi,1
Nitro Pepsi Vanilla,pepsi,1
Bottle Pepsi Zero Sugar 20oz,pepsi,1
COKE ZR SGR ENRGY,coke,0
20 oz Diet Pepsi,pepsi,1
Can Coke Diet Caffeine Free 12oz,coke,0
BVC Coke 20oz Zero Cherry,coke,0
BVR - Mountain Dew Major Melon 20oz,pepsi,1
Bottle Pepsi Vanilla Nirtoy(4),pepsi,1
Can Mtn Dew 12oz,pepsi,1
Diet Coke 20oz Asado,coke,0
Coke Glass 355ml,coke,0
Six Pack 20oz Coke Produ,coke,0
BVC - Diet Coke,coke,0
MOUNTAIN DEW VOODOO,pepsi,1
Can Diet Coke 12 oz,coke,0
Mountain Dew Baja Punch,pepsi,1
mountain dew melon 20oz ,pepsi,1
Retro Diet Pepsi,pepsi,1
BVC - Bottle Diet Pepsi 20oz(1),pepsi,1
.99 canned cherry coke,coke,0
Coke Marshmellow,coke,0
Bottle Mountain Dew Holiday,pepsi,1
cherry vanilla coke,coke,0
BVC - Pepsi Zero Sugar Wild Cherry,pepsi,1
Iconic Coke,coke,0
Pepsii Zero Sugar Wild Cherry,pepsi,1
BVC Mountain Dew 20oz Zero sugar,pepsi,1
DIET PEPSI 20 0Z,pepsi,1
Bottle Pepsi One 20oz,pepsi,1
$coke,coke,0
BVC - Pepsi diet 20 0z,pepsi,1
Mountain Dew Rise- Pomegranate B,pepsi,1
cherry vanilla coke zero,coke,0
OnDemand Coke Starlight,coke,0
Diet Pepsi.,pepsi,1
Cherry coke 12oz. can,coke,0
Canada Dry Green Tea 20oz,canada dry,2
Diet pepsi,pepsi,1
BVC Pepsi 20oz,pepsi,1
BVC -  Canada Dry,canada dry,2
Soda Mountain Dew Voltage 20oz B,pepsi,1
BVC - Can Canada Dry Lemon Lime Spark Seltzer 12oz,canada dry,2
BVC - Coke Zero Cherry can 12oz,coke,0
TDR Diet Coke,coke,0
BVC Pepsi 20oz Wild Cherry,pepsi,1
coke cherry zero 20,coke,0
BVC - Bottle mountain dew major melon,pepsi,1
Mountain Dew Coconut,pepsi,1
BVC- MTN Dew Baja  Blast,pepsi,1
Can Cherry Pepsi,pepsi,1
Coca Cola Energy Coke 12oz Sleek Can,coke,0
BVC - Bottle Mountain Dew Live Wire,pepsi,1
Can Coke Classic 16oz,coke,0
12oz Dt. Coke,coke,0
Bottle Coke Zero C,coke,0
Bottle Canada Dry Triple Berry Seltzer,canada dry,2
Diet Coke Classic 20oz,coke,0
BVC - Diet Coke Liter,coke,0
Can Diet Coke Ginger Lime 12oz,coke,0
Pepsi Crush Glass Bottle ,pepsi,1
Bottle Coke Zero,coke,0
Diet Coke 16.9 oz,coke,0
Bottle Pepsi 20oz Zero Sugar,pepsi,1
Mountain Dew 12oz Can,pepsi,1
Coke Diet Caff Free,coke,0
BVC - Canada Dry cranberry lime,canada dry,2
Mountain dew Major Melon,pepsi,1
Bev Coke cherry zero,coke,0
BVC - Bottle Pepsi Mango 20oz,pepsi,1
Mtn Dew Kickstart Grape,pepsi,1
BVC - Diet Pepsi Wild Cherry,pepsi,1
RT-012000204951 Mtn dew melon 20,pepsi,1
Coke Coffee,coke,0
BVC - Bottle Pepsi glass 12 oz,pepsi,1
Pepsi Mango 20 Oz,pepsi,1
BVC - Cherry Coke Zero 12 oz Can,coke,0
Coca-Cola w/Coffee Vanilla Zero,coke,0
12 oz Diet Pepsi,pepsi,1
Coke w/ Coffee Blend Zero,coke,0
Mtn Dew can 12oz,pepsi,1
BVC - Starlight Coke Zero,coke,0
Pepsi Zero 20z,pepsi,1
Coca- Cola Vanilla Coffe,coke,0
Bottle Caffeine Free Coke 20oz.,coke,0
Canada Dry Pomegranite,canada dry,2
coke can,coke,0
BVC - Bottle Pepsi Cherry Vanilla,pepsi,1
Soda Diet Coke 20Oz Bottle,coke,0
BVC - Wild Cherry Pepsi Zero,pepsi,1
Can Pepsi zero12oz,pepsi,1
Pepsi Promo 2 for $2.50,pepsi,1
Caffeine Free Pepsi 12oz,pepsi,1
coke zero 12 oz can,coke,0
COKE- Regular,coke,0
Coke with Coffee 12oz,coke,0
Pepsi Nitro Vanilla 13.65oz,pepsi,1
Drink Mountain Dew Kicks,pepsi,1
Mtn Dew - Flaming Hot,pepsi,1
Mountain Dew Voo Dew,pepsi,1
Soda Coke Vanilla 20oz Bottle,coke,0
Coca Cola Can,coke,0
Soda Coke Zero 20Oz Bottle,coke,0
Diet Pepsi Wild Cherry 20z,pepsi,1
Diet Pepsi Bottle,pepsi,1
Nitro Pepsi Vanilla Cola 16oz,pepsi,1
Soda 20oz Coke Zero,coke,0
BVC - Coca-Cola 12 FL OZ.,coke,0
CAN COKE,coke,0
BVC- Can 12 oz Coke CF Diet,coke,0
BVC - Can Pepsi Diet 16oz,pepsi,1
Soda Coke Classic 20oz Bo,coke,0
Nitro Pepsi Vanilla Draft Cola,pepsi,1
Not Your Jack & Coke,coke,0
Coke 3 for $5 Promo,coke,0
Diet Coke12oz slim can fiesty cherry,coke,0
BVC - Bottle Pepsi Zero Mango 20oz,pepsi,1
Coca Cola  12oz,coke,0
Vanilla Coke 20z,coke,0
20oz Bottle Cherry Vanilla Coke,coke,0
Mountain Dew Voltage Raspberry 2,pepsi,1
Bottle mtn dew liberty brew 20oz,pepsi,1
BVC - 20oz Diet Coke,coke,0
Coke Cherry Vanilla 20oz,coke,0
Bottle Pepsi Mt Dew Tropical Energy,pepsi,1
Pepsi Zero Sugar 12oz,pepsi,1
Mountain Dew 8.5oz fruit punch k,pepsi,1
"Coke Zero Sugar, 20oz",coke,0
Pepsi Cream Soda,pepsi,1
Canada Dry 12oz can,canada dry,2
BVC - Bottle Canada Dry Cranlime,canada dry,2
Mtn Dew 12oz,pepsi,1
Mtn Dew Frost Bite 20 oz,pepsi,1
Coca Cola Zero Sugar 20 oz,coke,0
BVC-Bottle Pepsi Diet Wild Cherr,pepsi,1
BVC - MTn. Dew Zero Sugar 20oz,pepsi,1
Large Coke CherryÂ®,coke,0
Pepsi Wild Cherry 20z,pepsi,1
Bottle Coke Diet Cherry 20oz,coke,0
Mtn Dew Mystery,pepsi,1
Bev can Coke,coke,0
diet mountain dew,pepsi,1
16.9 oz dt coke,coke,0
BVC - Bottle Mountain Dew Livewi,pepsi,1
Diet Pepsie 20 oz Bottle,pepsi,1
Bottle Diet Pepsi Code Red 20oz,pepsi,1
Canada Dry Lemon Lime Seltzer,canada dry,2
Soda Mountain Dew 20oz  Bottle,pepsi,1
Mountain Dew Livewire,pepsi,1
BEV - Coke,coke,0
Coke Case 24oz,coke,0
Canada Dry Bold Ginger Ale 12oz,canada dry,2
BVC - Bottle Canada Dry Triple Berry,canada dry,2
Coca Cola Starlight Zero,coke,0
Coke Orange Vanilla Zero,coke,0
Coke Diet 24 oz.,coke,0
Bottle Mountain Dew 20oz.,pepsi,1
Soda Mtn Dew Zero Sugar 20oz,pepsi,1
BVC - Bottle Coke Starlight,coke,0
Pepsi diet 20 oz,pepsi,1
Canada Dry 16oz Can,canada dry,2
Mtn. Dew Zero Sugar,pepsi,1
BVC- Bottle Water Canada Dry 16.9oz,canada dry,2
Bev Mountain Dew diet,pepsi,1
Coca cola cherry zero,coke,0
Soda Diet Coke Strawberr,coke,0
Coke Vanilla Coffee Zero ,coke,0
BVC - Can Canada Dry Ginger Ale Lemonade Zero 12oz,canada dry,2
Mexican Coke (2022),coke,0
BVC - Bottle Mountain Dew Voodoo 20oz,pepsi,1
Coca-Cola Classic 20 oz.,coke,0
BVC - Bottle Pepsi Diet 20oz (New UPC),pepsi,1
Mountain Dew Major Melon 12oz,pepsi,1
MTN DEW DIET 20 0Z,pepsi,1
BVC - Bottle Canada Dry Lemom Lime,canada dry,2
Coke bottle can 8.5fl,coke,0
Coke Large,coke,0
Mtn Dew. Code Red  ,pepsi,1
BVR - Mountain Dew Baja Blast 20oz,pepsi,1
BVC- Soda 16.9 oz Coke Reg,coke,0
Coca Cola Original 20oz,coke,0
BVC - Diet Coke 12FL OZ.,coke,0
BVC - Bottle Diet Pepsi Wild Che,pepsi,1
Can Coke Classic 16oz,coke,0
BVC - Bottle Mountain Dew Baja Gold 20oz,pepsi,1
Coke - 20 oz,coke,0
Pepsi Wild Cherry 20oz.,pepsi,1
Cherry Pepsi Vanilla 20oz,pepsi,1
Mountain Dew Major Melon 12oz,pepsi,1
BVC - Bottle Coke Diet 24z,coke,0
Pepsi Wild Cherry 20 floz,pepsi,1
BVC - Can Coke Diet Caff,coke,0
Canada Dry Zero Sugar Ginger ALe,canada dry,2
Pepsi Black Cherry,pepsi,1
12 oz Coca Cola Classic,coke,0
Pepsi Original 12 Fl Oz,pepsi,1
TSG - Can Coke,coke,0
Diet Pepsi 20 FL OZ.,pepsi,1
Can Coke Cherry,coke,0
BVC - Bottle Coke Cherry Vanilla 20oz(1),coke,0
Coke Zero Can,coke,0
Soda 20oz Coke Cherry Zero,coke,0
Bottle Coke Dream 20oz,coke,0
OnDemand Coke Dreamland,coke,0
Bottle Diet Coke 8oz,coke,0
coke cans 120z,coke,0
Coke Classic 16oz,coke,0
February Bonus Bundle Coca-Cola ,coke,0
Glass Bottle Coke Cali Ra,coke,0
Coke Marshmallow,coke,0
BVC - Coke Cherry can 12oz,coke,0
Coca-Cola Original 20oz,coke,0
Coca Cola 12 oz can ,coke,0
M NSM | COCA COLA | ORIGINAL BTL 16 F,coke,0
Mountain Dew,pepsi,1
Coca Cola Classic,coke,0
Bottle Coke Classic 355ml,coke,0
Pepsi Orange Crush btl 20oz,pepsi,1
Can Canada Dry Seltzer Water 12oz,canada dry,2
BVC - 356 Coke Zero,coke,0
GD Coca-Cola Truffle,coke,0
Glass Coke Case,coke,0
Bev Canada dry ginger ale diet,canada dry,2
Canada Dry Sparkling Triple Berry 20oz,canada dry,2
Coke 20 oz/24,coke,0
BVC - Can Mountain Dew Major Melon 12oz,pepsi,1
Pepsi Promo.,pepsi,1
BVC - 20oz Diet Pepsi,pepsi,1
Can Coke cherry12oz,coke,0
COKE- CHERRY ZERO,coke,0
Bottle Coke Classic 33.8oz,coke,0
Diet Pepsi 8.45oz,pepsi,1
BVC - Coke Classic can 12oz,coke,0
pepsi nitro,pepsi,1
BVC - Diet pepsi 20oz,pepsi,1
Canada Dry Triple Berry 20 oz,canada dry,2
Pepsi Vanilla,pepsi,1
Soda Pepsi 355ml glass Bottle,pepsi,1
Canada Dry MandarinOrangeSparklng 12oz Unsweetened,canada dry,2
mkt-diet pepsi 20oz,pepsi,1
Soda Can Mtn Dew,pepsi,1
NITRO20oz Pepsi Zero,pepsi,1
MTN Dew Kickstart pineapple orange mango,pepsi,1
Bottle Pepsi Nirtoy(3),pepsi,1
Bottle Coca Cola Mexico 355 ML(1),coke,0
7.5 Diet Coke,coke,0
Diet Coke Can 12 oz,coke,0
Diet Pepsi Wild Cherry 12oz,pepsi,1
Coke Zero 20oz,coke,0
BVR - Pepsi Wild Cherry Zero 20oz,pepsi,1
BVC Coke Zero Orange Vanilla,coke,0
Bottle Mountain Dew 20oz Melon,pepsi,1
Coke Zero 24oz,coke,0
MKT - Cherry Coke Zero,coke,0
BCV - MTN DEW BAJA BLAST ZERO,pepsi,1
Mountain Dew Melon,pepsi,1
Mtn Dew Merry Mash-up,pepsi,1
Diet Pepsi 20oz BTL,pepsi,1
BVC - Bottle Pepsi zero Max 20oz,pepsi,1
bvc - bottle pepsi 20oz,pepsi,1
Bottle Pepsi Zero 20oz,pepsi,1
Bottle Coke starlight zero 20oz,coke,0
Canada Dry Ginger Ale Diet 12oz,canada dry,2
Bottle Canada Dry Ginger ,canada dry,2
BVC - Bottle Mountain Dew Throwback 20oz(2),pepsi,1
Pepsi 12 oz,pepsi,1
Cherry Coke 20oz,coke,0
Bottle Pepsi Caffeine Free 20oz,pepsi,1
Bottle Coke Zero 20oz,coke,0
Diet mountain dew,pepsi,1
Pepsi cherry zero sugar 20 oz,pepsi,1
Diet Pepsi Cola ‑ 20,pepsi,1
PEPSI MANGO,pepsi,1
"Pepsi, 20oz",pepsi,1
Mtn Dew Voo Dew,pepsi,1
CAN DIET COKE,coke,0
BVC - Bottle Coke dream,coke,0
Mountain Dew Berry Blast,pepsi,1
Mtn. Dew Zero,pepsi,1
Canada Dry Can,canada dry,2
BVC - Canada Dry Gingerale,canada dry,2
Pepsi Blue,pepsi,1
Bottle Coke Black Orange Vanilla 20oz,coke,0
Coke with Coffee,coke,0
BVC - Bottle Mountain Dew Voo Dew,pepsi,1
MINI DIET COKE 7.5 OZ,coke,0
BVC - Bottle Mountain Dew Voltage,pepsi,1
Can Mountain Dew Zero,pepsi,1
Orange vanilla coke zero,coke,0
Can Mountain Dew,pepsi,1
Bottle Coca Cola Starlight Zero,coke,0
Canada Dry 12oz,canada dry,2
BVC Pepsi 20oz ZeroSugar,pepsi,1
coke zero 20oz,coke,0
Can Pepsi,pepsi,1
Bev 20 oz Canada Dry,canada dry,2
coca cola canned,coke,0
LE Coca-Cola Marshmello,coke,0
Pepsi can,pepsi,1
Coke Cherry,coke,0
BVC - Bottle Mountain Dew baja blast merry mashup,pepsi,1
Pepsi 2 for $2.50,pepsi,1
Coke-Cola Orange Vanilla,coke,0
MTN DEW Gingerbread Snapd,pepsi,1
RT-Pepsi Nitro Draft Cola vanilla 13.65,pepsi,1
BVC - Dt Cherry Pepsi 20oz,pepsi,1
Soda Coca Cola Zero Sugar Free C,coke,0
BVC-Cherry Vanilla Coke 20oz,coke,0
BVR - Coke Classic Zero Starlight 20oz,coke,0
CANADA DRY CRANBERRY GINGERALE,canada dry,2
Cherry Coke Zero 20oz Bottle,coke,0
Diet Canada Dry BTL,canada dry,2
Diet Coke-20oz,coke,0
BVC - Diet Mtn Dew / 1 Liter,pepsi,1
Cherry Coke Zero 12oz,coke,0
BVC - 20oz Pepsi,pepsi,1
BVC - Bottle Mountain Dew Baja Blast ZERO 20oz,pepsi,1
Bottle Mountain Dew 1ltr,pepsi,1
Bottle Pepsi Mango,pepsi,1
Canada Dry Original Seltzer Lemon Lime 20oz,canada dry,2
BVC coke cherry zero,coke,0
Mountain Dew Frost Bite,pepsi,1
Pepsi 16oz Can,pepsi,1
Mountain Dew Blue,pepsi,1
Coca Cola Marshmellow Zero Sugar 12 oz Can,coke,0
"Mountain Dew, 20oz",pepsi,1
Can Pepsi Diet 12oz,pepsi,1
BVC - Mountain Dew Diet 20 Live Wire(1),pepsi,1
BVC Diet Coke,coke,0
Coke Canned Coffee no sugar,coke,0
wild cherry pepsi 20 oz,pepsi,1
Soda Mountain Dew Kickstart Frui,pepsi,1
BVC - Can Canada Dry Orig Sparkling Seltzer 12oz,canada dry,2
Bottle Coca Cola Dreamworld Zero Sugar,coke,0
CHERRY COKE ZERO 7.5Z - 6PK,coke,0
Coke Classic Can 12oz,coke,0
Bottle Pepsi Lime 20oz,pepsi,1
Coca-Cola Coffee - Vanilla,coke,0
Coca Cola Orange Vanilla Zero,coke,0
Bottle Mountain Dew Zero Sugar 2,pepsi,1
Can Canada dry - lemon lime 12oz,canada dry,2
BVC - bottle coke zero orange,coke,0
Pepsi 20oz Mango,pepsi,1
Pepsi Zero Can,pepsi,1
Mtn Dew Zero 20oz,pepsi,1
BVC Coke Canette,coke,0
Can- Deit Coke Lime,coke,0
mountain dew rise tropical sunrise,pepsi,1
BVC- Bottle Mountain Dew Black Label 16z Can,pepsi,1
Soda Coke Classic 16.9oz Bottle,coke,0
Bottle Mountain Dew Spark Zero 2,pepsi,1
Mtn Dew Pomegranate Blue,pepsi,1
Pepsi Wild Cherry  12oz Can ,pepsi,1
Coke Zero 7.5oz Can,coke,0
Mountain Dew Kickstart Fruit Pun,pepsi,1
coca cola zero 16oz can,coke,0
BVC- Cherry Vanilla Coke zero,coke,0
mexican coke 500ml (glass bottle),coke,0
King Coke 8oz,coke,0
Coke Glass Bottle 355ml,coke,0
Soda Can Coca Cola Zero Sugar 12 oz,coke,0
Can Pepsi Diet,pepsi,1
BVC - Bottle MTN DEW zero 20oz,pepsi,1
Soda Coke Coffee Zero 12oz Bottl,coke,0
Mountain Dew Major Melon Zero,pepsi,1
Mountain Dew Bottle 20oz,pepsi,1
Mountain Dew Kickstart grape,pepsi,1
Diet Pepsi 20oz Bottle,pepsi,1
Diet Pepsi Wild Cherry 20oz,pepsi,1
Canned MTN DEW,pepsi,1
PEPSI Diet 20oz,pepsi,1
BVC - Can Pepsi Zero Sugar 12oz,pepsi,1
MTN Dew Rise Strawberry Melon,pepsi,1
Bottle Coke starlight 20oz,coke,0
COCA COLA - COKE ZERO - 20OZ,coke,0
Can Orange Vanilla Coke,coke,0
Bottle Aluminum Coke 8.5oz,coke,0
BVC - Bottle Diet Pepsi Wild Cherry,pepsi,1
Coke Zero Case 24oz,coke,0
Bottle Coke w/Lime 20oz,coke,0
Mountain Dew Voltage 12 oz,pepsi,1
BVC - Canada Dry Pomegrante Selt,canada dry,2
Pepsi 20oz Max Zero,pepsi,1
BVC - Bottle Mountain Dew Baja Blas zero,pepsi,1
Diet Coke Cans 12pk,coke,0
Canada Dry (diet ginger ale),canada dry,2
Coca-Cola Orange Vanilla,coke,0
cherry coke zero,coke,0
M NSM | COCA COLA | DIET CAFF FREE  BTL 20 F,coke,0
BVC - Mtn Dew Energy Cherry Lime,pepsi,1
BVC - Can Coke Diet Flavor,coke,0
Diet Coke 12oz,coke,0
BVC - Bottle Pepsi Diet Cola 20oz,pepsi,1
Soda Coca Cola 12oz Can,coke,0
coca cola with coffee zero sugar dark vanilla,coke,0
Bottle Pepsi 20oz(1),pepsi,1
BVC  Bottle Pepsi Max 20oz,pepsi,1
diet cherry pepsi,pepsi,1
Soda Mountain Dew DIET 20oz Bott,pepsi,1
Soda Coca-Cola 8fl oz,coke,0
Nitro Van Draft Cola Pepsi,pepsi,1
Canada Dry Peach 20oz,canada dry,2
BVC Bottle Coke Vanille Cherry Zero 20oz,coke,0
nitro pepsi can 13.65oz,pepsi,1
BVC - Coca Cola Life 20fl oz,coke,0
Bev Canada dry ginger ale,canada dry,2
Wild Cherry Coke 20oz,coke,0
Coca-Cola Vanilla Coffee,coke,0
Can Pepsi 12oz Sanford,pepsi,1
Can Diet Coke Fiesty Cherry,coke,0
Canada Dry Diet,canada dry,2
BVC - Dt Pepsi Can,pepsi,1
BVC - Bottle Mountain Dew  Baja Blast 20oz,pepsi,1
Diet Pepsi Can,pepsi,1
BVC - Canada Dry Ginger Ale Diet CF 12oz Can,canada dry,2
Soda Pepsi wild cherry 20oz Bott,pepsi,1
Mountain Dew Voodew,pepsi,1
Bottle Orange Vanilla Coke 20 oz,coke,0
Mountain Dew Kickstart Pineapple,pepsi,1
BVC-Can Pepsi 12oz,pepsi,1
Canada Dry 12oz Can,canada dry,2
Soda Coke starllight space 20oz ,coke,0
MTN DEW voo dew,pepsi,1
Coca-Cola w/Coffee Caramel,coke,0
Canada Dry Sparkling Ice Chery V,canada dry,2
Bottle Canada Dry Pomegrante Cherry,canada dry,2
Diet Mtn Dew can 12oz,pepsi,1
Pepsi Can 12oz,pepsi,1
coca cola  12oz glass,coke,0
Bottle Coca Cola Dreamworld,coke,0
BVC - Cherry Pepsi Vanilla 20oz,pepsi,1
SW Coke,coke,0
BVC - Cherry Pepsi 12oz can,pepsi,1
Mtn Dew Diet 12oz,pepsi,1
Bottle Pepsi 20,pepsi,1
MTN DewSA Sanford,pepsi,1
Bottle Mtn Dew Diet 20oz,pepsi,1
Mtn Dew Spark Raspberry Lemonade 20oz,pepsi,1
Coke Orange,coke,0
